"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Advanced","Marital status (Detailed): Total","2018",77.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Advanced","Marital status (Detailed): Single","2018",84.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Advanced","Marital status (Detailed): Married","2018",77.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Advanced","Marital status (Detailed): Widowed","2018",30,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (Aggregate levels): Advanced","Marital status (Detailed): Divorced or legally separated","2018",72.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Total","Marital status (Detailed): Total","2018",57.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Total","Marital status (Detailed): Single","2018",64.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Total","Marital status (Detailed): Married","2018",58.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Total","Marital status (Detailed): Widowed","2018",19.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Total","Marital status (Detailed): Divorced or legally separated","2018",61.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Less than basic","Marital status (Detailed): Total","2018",25.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Less than basic","Marital status (Detailed): Single","2018",30.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Less than basic","Marital status (Detailed): Married","2018",28.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Less than basic","Marital status (Detailed): Widowed","2018",4.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Less than basic","Marital status (Detailed): Divorced or legally separated","2018",39.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Basic","Marital status (Detailed): Total","2018",29.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Basic","Marital status (Detailed): Single","2018",30.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Basic","Marital status (Detailed): Married","2018",35.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Basic","Marital status (Detailed): Widowed","2018",8.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Basic","Marital status (Detailed): Divorced or legally separated","2018",37.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Detailed): Total","2018",49.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Detailed): Single","2018",57.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Detailed): Married","2018",49.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Detailed): Widowed","2018",16.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Detailed): Divorced or legally separated","2018",56.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Detailed): Total","2018",69.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Detailed): Single","2018",82.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Detailed): Married","2018",67.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Detailed): Widowed","2018",29.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Detailed): Divorced or legally separated","2018",71.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): Total","Marital status (Aggregate): Total","2018",62.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): Total","Marital status (Aggregate): Single / Widowed / Divorced","2018",60,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): Total","Marital status (Aggregate): Married / Union / Cohabiting","2018",65.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Total","2018",33.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Single / Widowed / Divorced","2018",28,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Married / Union / Cohabiting","2018",42.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 1. Primary education","Marital status (Aggregate): Total","2018",48.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 1. Primary education","Marital status (Aggregate): Single / Widowed / Divorced","2018",41.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 1. Primary education","Marital status (Aggregate): Married / Union / Cohabiting","2018",53.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 2. Lower secondary education","Marital status (Aggregate): Total","2018",38.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 2. Lower secondary education","Marital status (Aggregate): Single / Widowed / Divorced","2018",29.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 2. Lower secondary education","Marital status (Aggregate): Married / Union / Cohabiting","2018",51.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 3. Upper secondary education","Marital status (Aggregate): Total","2018",57.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 3. Upper secondary education","Marital status (Aggregate): Single / Widowed / Divorced","2018",55.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 3. Upper secondary education","Marital status (Aggregate): Married / Union / Cohabiting","2018",59.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 5. Short-cycle tertiary education","Marital status (Aggregate): Total","2018",70.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 5. Short-cycle tertiary education","Marital status (Aggregate): Single / Widowed / Divorced","2018",70.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 5. Short-cycle tertiary education","Marital status (Aggregate): Married / Union / Cohabiting","2018",69.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 6. Bachelor's or equivalent level","Marital status (Aggregate): Total","2018",73.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 6. Bachelor's or equivalent level","Marital status (Aggregate): Single / Widowed / Divorced","2018",76.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 6. Bachelor's or equivalent level","Marital status (Aggregate): Married / Union / Cohabiting","2018",72.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 7. Master's or equivalent level","Marital status (Aggregate): Total","2018",73.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 7. Master's or equivalent level","Marital status (Aggregate): Single / Widowed / Divorced","2018",73.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 7. Master's or equivalent level","Marital status (Aggregate): Married / Union / Cohabiting","2018",74.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 8. Doctoral or equivalent level","Marital status (Aggregate): Total","2018",77.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 8. Doctoral or equivalent level","Marital status (Aggregate): Single / Widowed / Divorced","2018",74.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 8. Doctoral or equivalent level","Marital status (Aggregate): Married / Union / Cohabiting","2018",78.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): Total","Marital status (Aggregate): Total","2018",69.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): Total","Marital status (Aggregate): Single / Widowed / Divorced","2018",64.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): Total","Marital status (Aggregate): Married / Union / Cohabiting","2018",73,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Total","2018",44.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Single / Widowed / Divorced","2018",34.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Married / Union / Cohabiting","2018",55.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 1. Primary education","Marital status (Aggregate): Total","2018",64.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 1. Primary education","Marital status (Aggregate): Single / Widowed / Divorced","2018",56.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 1. Primary education","Marital status (Aggregate): Married / Union / Cohabiting","2018",68.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 2. Lower secondary education","Marital status (Aggregate): Total","2018",48.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 2. Lower secondary education","Marital status (Aggregate): Single / Widowed / Divorced","2018",34.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 2. Lower secondary education","Marital status (Aggregate): Married / Union / Cohabiting","2018",64.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 3. Upper secondary education","Marital status (Aggregate): Total","2018",64.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 3. Upper secondary education","Marital status (Aggregate): Single / Widowed / Divorced","2018",60.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 3. Upper secondary education","Marital status (Aggregate): Married / Union / Cohabiting","2018",69.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 5. Short-cycle tertiary education","Marital status (Aggregate): Total","2018",75.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 5. Short-cycle tertiary education","Marital status (Aggregate): Single / Widowed / Divorced","2018",75.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 5. Short-cycle tertiary education","Marital status (Aggregate): Married / Union / Cohabiting","2018",75.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 6. Bachelor's or equivalent level","Marital status (Aggregate): Total","2018",78.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 6. Bachelor's or equivalent level","Marital status (Aggregate): Single / Widowed / Divorced","2018",79.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 6. Bachelor's or equivalent level","Marital status (Aggregate): Married / Union / Cohabiting","2018",78.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 7. Master's or equivalent level","Marital status (Aggregate): Total","2018",77.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 7. Master's or equivalent level","Marital status (Aggregate): Single / Widowed / Divorced","2018",76.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 7. Master's or equivalent level","Marital status (Aggregate): Married / Union / Cohabiting","2018",77.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 8. Doctoral or equivalent level","Marital status (Aggregate): Total","2018",75.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 8. Doctoral or equivalent level","Marital status (Aggregate): Single / Widowed / Divorced","2018",71.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Male","Education (ISCED-11): 8. Doctoral or equivalent level","Marital status (Aggregate): Married / Union / Cohabiting","2018",76.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): Total","Marital status (Aggregate): Total","2018",57.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): Total","Marital status (Aggregate): Single / Widowed / Divorced","2018",56,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): Total","Marital status (Aggregate): Married / Union / Cohabiting","2018",58.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Total","2018",25.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Single / Widowed / Divorced","2018",23.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Married / Union / Cohabiting","2018",28.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 1. Primary education","Marital status (Aggregate): Total","2018",32.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 1. Primary education","Marital status (Aggregate): Single / Widowed / Divorced","2018",29.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 1. Primary education","Marital status (Aggregate): Married / Union / Cohabiting","2018",34.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 2. Lower secondary education","Marital status (Aggregate): Total","2018",28.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 2. Lower secondary education","Marital status (Aggregate): Single / Widowed / Divorced","2018",23.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 2. Lower secondary education","Marital status (Aggregate): Married / Union / Cohabiting","2018",36.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 3. Upper secondary education","Marital status (Aggregate): Total","2018",49.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 3. Upper secondary education","Marital status (Aggregate): Single / Widowed / Divorced","2018",50.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 3. Upper secondary education","Marital status (Aggregate): Married / Union / Cohabiting","2018",49.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 5. Short-cycle tertiary education","Marital status (Aggregate): Total","2018",65.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 5. Short-cycle tertiary education","Marital status (Aggregate): Single / Widowed / Divorced","2018",66.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 5. Short-cycle tertiary education","Marital status (Aggregate): Married / Union / Cohabiting","2018",65,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 6. Bachelor's or equivalent level","Marital status (Aggregate): Total","2018",69.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (ISCED-11): 6. Bachelor's or equivalent level","Marital status (Aggregate): Single / Widowed / Divorced","2018",74.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
